16437.007874 249.000000 12.500000 0.100546 0.102436
16469.816273 221.000000 10.500000 0.084797 0.085931
16469.816273 192.000000 8.800000 0.070685 0.072953
16502.624672 163.000000 7.200000 0.058337 0.060983
16469.816273 130.000000 6.000000 0.055817 0.058841
16765.091864 118.000000 5.200000 0.059723 0.062873
